3,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,
"[obj_rock,Instances]","[obj_rock,Instances]","[obj_rock,Instances]","[obj_rock,Instances]","[obj_rock,Instances]","[obj_rock,Instances]","[obj_rock,Instances]","[obj_rock,Instances]",#,#,#,"[obj_rock,Instances]","[obj_rock,Instances]","[obj_rock,Instances]","[obj_rock,Instances]","[obj_rock,Instances]","[obj_rock,Instances]","[obj_rock,Instances]","[obj_rock,Instances]"
"[obj_rock,Instances]","[obj_rock,Instances]","[obj_crate,Instances]","[obj_crate,Instances]",#,#,"[obj_bat,Instances]","[obj_rock,Instances]",#,#,#,"[obj_rock,Instances]","[obj_crate,Instances]","[obj_vase,Instances]",#,#,"[obj_bat,Instances]","[obj_rock,Instances]","[obj_rock,Instances]"
"[obj_rock,Instances]",#,#,#,#,#,#,"[obj_rock,Instances]",#,#,#,"[obj_rock,Instances]",#,#,#,#,#,#,"[obj_rock,Instances]"
#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
#,#,#,#,#,#,#,"[obj_rock,Instances]",#,#,#,"[obj_rock,Instances]",#,#,#,#,#,#,#
"[obj_rock,Instances]",#,#,#,#,#,#,"[obj_rock,Instances]",#,#,#,"[obj_rock,Instances]",#,#,#,#,#,"[obj_crate,Instances]","[obj_rock,Instances]"
"[obj_rock,Instances]","[obj_rock,Instances]","[obj_vase,Instances]","[obj_bat,Instances]",#,"[obj_crate,Instances]","[obj_crate,Instances]","[obj_rock,Instances]",#,#,#,"[obj_rock,Instances]","[obj_crate,Instances]","[obj_bat,Instances]",#,#,"[obj_crate,Instances]","[obj_rock,Instances]","[obj_rock,Instances]"
"[obj_rock,Instances]","[obj_rock,Instances]","[obj_rock,Instances]","[obj_rock,Instances]","[obj_rock,Instances]","[obj_rock,Instances]","[obj_rock,Instances]","[obj_rock,Instances]","[obj_rock,Instances]","[obj_rock,Instances]","[obj_rock,Instances]","[obj_rock,Instances]","[obj_rock,Instances]","[obj_rock,Instances]","[obj_rock,Instances]","[obj_rock,Instances]","[obj_rock,Instances]","[obj_rock,Instances]","[obj_rock,Instances]"
2,,,,,,,,,,,,,,,,,,
"[obj_barrel,Instances]","[obj_crate,Instances]","[obj_barrel,Instances]","[obj_crate,Instances]","[obj_barrel,Instances]","[obj_crate,Instances]","[obj_barrel,Instances]",#,#,#,#,#,"[obj_barrel,Instances]","[obj_crate,Instances]","[obj_barrel,Instances]","[obj_crate,Instances]","[obj_barrel,Instances]","[obj_crate,Instances]","[obj_barrel,Instances]"
"[obj_crate,Instances]","[obj_psnt_body,Instances]",#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,"[obj_psnt_body,Instances]","[obj_crate,Instances]"
#,#,#,#,#,#,#,"[obj_rock,Instances]",#,"[obj_rock,Instances]",#,"[obj_rock,Instances]",#,#,#,#,#,#,#
#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
#,#,#,#,#,#,#,"[obj_rock,Instances]",#,#,#,"[obj_rock,Instances]",#,#,#,#,#,#,#
#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
#,#,#,#,#,#,#,"[obj_rock,Instances]",#,"[obj_rock,Instances]",#,"[obj_rock,Instances]",#,#,#,#,#,#,#
"[obj_crate,Instances]","[obj_psnt_body,Instances]",#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,"[obj_psnt_body,Instances]","[obj_crate,Instances]"
"[obj_barrel,Instances]","[obj_rock,Instances]","[obj_barrel,Instances]","[obj_rock,Instances]","[obj_barrel,Instances]","[obj_rock,Instances]","[obj_barrel,Instances]","[obj_rock,Instances]","[obj_barrel,Instances]","[obj_rock,Instances]","[obj_barrel,Instances]","[obj_rock,Instances]","[obj_barrel,Instances]","[obj_rock,Instances]","[obj_barrel,Instances]","[obj_rock,Instances]","[obj_barrel,Instances]","[obj_rock,Instances]","[obj_barrel,Instances]"
3,,,,,,,,,,,,,,,,,,
"[obj_rock,Instances]","[obj_barrel,Instances]","[obj_rock,Instances]","[obj_crate,Instances]","[obj_rock,Instances]","[obj_crate,Instances]","[obj_rock,Instances]","[obj_vase,Instances]",#,#,#,"[obj_vase,Instances]","[obj_rock,Instances]","[obj_crate,Instances]","[obj_rock,Instances]","[obj_crate,Instances]","[obj_rock,Instances]","[obj_barrel,Instances]","[obj_rock,Instances]"
"[obj_barrel,Instances]","[obj_coin,Instances]","[obj_crate,Instances]",#,#,#,"[obj_crate,Instances]","[obj_vase,Instances]",#,#,#,"[obj_vase,Instances]","[obj_crate,Instances]",#,#,#,"[obj_crate,Instances]","[obj_coin,Instances]","[obj_barrel,Instances]"
"[obj_rock,Instances]","[obj_barrel,Instances]","[obj_rock,Instances]",#,"[obj_slm_cr,Instances]",#,"[obj_rock,Instances]","[obj_crate,Instances]","[obj_rock,Instances]","[obj_crate,Instances]","[obj_rock,Instances]","[obj_crate,Instances]","[obj_rock,Instances]",#,"[obj_slm_cr,Instances]",#,"[obj_rock,Instances]","[obj_barrel,Instances]","[obj_rock,Instances]"
#,#,"[obj_crate,Instances]",#,#,#,"[obj_crate,Instances]",#,#,#,#,#,"[obj_crate,Instances]",#,#,#,"[obj_crate,Instances]",#,#
#,#,"[obj_rock,Instances]","[obj_crate,Instances]","[obj_rock,Instances]","[obj_crate,Instances]","[obj_rock,Instances]",#,#,"[obj_slm_cr,Instances]",#,#,"[obj_rock,Instances]","[obj_crate,Instances]","[obj_rock,Instances]","[obj_crate,Instances]","[obj_rock,Instances]",#,#
#,#,"[obj_crate,Instances]",#,#,#,"[obj_crate,Instances]",#,#,#,#,#,"[obj_crate,Instances]",#,#,#,"[obj_crate,Instances]",#,#
"[obj_rock,Instances]","[obj_barrel,Instances]","[obj_rock,Instances]",#,"[obj_slm_cr,Instances]",#,"[obj_rock,Instances]","[obj_crate,Instances]","[obj_rock,Instances]","[obj_crate,Instances]","[obj_rock,Instances]","[obj_crate,Instances]","[obj_rock,Instances]",#,"[obj_slm_cr,Instances]",#,"[obj_rock,Instances]","[obj_barrel,Instances]","[obj_rock,Instances]"
"[obj_barrel,Instances]","[obj_coin,Instances]","[obj_crate,Instances]",#,#,#,"[obj_crate,Instances]",#,"[obj_crate,Instances]",#,"[obj_crate,Instances]",#,"[obj_crate,Instances]",#,#,#,"[obj_crate,Instances]","[obj_coin,Instances]","[obj_barrel,Instances]"
"[obj_rock,Instances]","[obj_barrel,Instances]","[obj_rock,Instances]","[obj_crate,Instances]","[obj_rock,Instances]","[obj_crate,Instances]","[obj_rock,Instances]","[obj_crate,Instances]","[obj_rock,Instances]","[obj_crate,Instances]","[obj_rock,Instances]","[obj_crate,Instances]","[obj_rock,Instances]","[obj_crate,Instances]","[obj_rock,Instances]","[obj_crate,Instances]","[obj_rock,Instances]","[obj_barrel,Instances]","[obj_rock,Instances]"
