2,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,
"[obj_rock,Instances]","[obj_vase,Instances]",#,"[obj_slm_cr,Instances]",#,#,#,#,#,"[obj_rock,Instances]","[obj_crate,Instances]",#,#,#,"[obj_slm_cr,Instances]",#,#,#,#
"[obj_rock,Instances]",#,#,#,#,#,#,#,"[obj_crate,Instances]","[obj_rock,Instances]","[obj_chest,Instances]",#,#,#,#,#,#,#,#
"[obj_rock,Instances]",#,#,#,#,#,#,"[obj_crate,Instances]","[obj_crate,Instances]","[obj_rock,Instances]",#,#,#,#,#,#,#,#,#
"[obj_rock,Instances]","[obj_rock,Instances]","[obj_rock,Instances]","[obj_rock,Instances]",#,#,"[obj_rock,Instances]","[obj_rock,Instances]","[obj_rock,Instances]","[obj_rock,Instances]","[obj_rock,Instances]","[obj_rock,Instances]","[obj_rock,Instances]","[obj_rock,Instances]",#,#,#,#,#
"[obj_rock,Instances]",#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
"[obj_rock,Instances]",#,#,"[obj_slm_cr,Instances]",#,#,#,#,#,#,#,#,#,#,"[obj_slm_cr,Instances]",#,#,#,"[obj_vase,Instances]"
"[obj_rock,Instances]",#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,"[obj_crate,Instances]","[obj_crate,Instances]"
"[obj_rock,Instances]",#,#,#,#,#,#,#,#,#,#,#,#,#,#,"[obj_crate,Instances]","[obj_vase,Instances]","[obj_crate,Instances]","[obj_crate,Instances]"
2,,,,,,,,,,,,,,,,,,
"[obj_pit,BH]","[obj_pit,BH]","[obj_pit,BH]","[obj_pit,BH]","[obj_pit,BH]","[obj_pit,BH]","[obj_pit,BH]","[obj_pit,BH]","[obj_pit,BH]","[obj_pit,BH]","[obj_pit,BH]","[obj_pit,BH]","[obj_pit,BH]",#,#,#,"[obj_vase,Instances]","[obj_crate,Instances]","[obj_crate,Instances]"
"[obj_pit,BH]","[obj_pit,BH]","[obj_vase,Instances]","[obj_crate,Instances]","[obj_pit,BH]","[obj_pit,BH]","[obj_pit,BH]","[obj_pit,BH]","[obj_pit,BH]","[obj_pit,BH]","[obj_pit,BH]",#,#,#,#,#,"[obj_psnt_body,Instances]","[obj_crate,Instances]","[obj_crate,Instances]"
"[obj_pit,BH]","[obj_pit,BH]",#,#,"[obj_pit,BH]","[obj_pit,BH]","[obj_pit,BH]","[obj_pit,BH]","[obj_pit,BH]","[obj_pit,BH]",#,#,#,#,#,#,#,#,"[obj_vase,Instances]"
"[obj_pit,BH]","[obj_pit,BH]","[obj_pit,BH]","[obj_pit,BH]","[obj_pit,BH]","[obj_pit,BH]","[obj_pit,BH]","[obj_pit,BH]","[obj_pit,BH]",#,#,#,#,#,#,#,#,#,"[obj_arrow_trap_l,Instances]"
"[obj_pit,BH]","[obj_pit,BH]","[obj_pit,BH]","[obj_pit,BH]","[obj_pit,BH]","[obj_pit,BH]","[obj_pit,BH]","[obj_pit,BH]",#,#,#,#,#,#,#,#,#,#,#
"[obj_pit,BH]","[obj_pit,BH]","[obj_pit,BH]","[obj_pit,BH]",#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
"[obj_pit,BH]","[obj_pit,BH]","[obj_pit,BH]","[obj_pit,BH]",#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
"[obj_pit,BH]","[obj_pit,BH]","[obj_pit,BH]",#,#,#,#,#,#,#,#,#,#,#,"[obj_crate,Instances]","[obj_crate,Instances]",#,#,#
"[obj_pit,BH]",#,#,#,#,#,#,#,#,#,#,#,"[obj_arrow_trap_u,Instances]","[obj_vase,Instances]","[obj_crate,Instances]","[obj_crate,Instances]",#,#,"[obj_psnt_arch_body,Instances]"
