3;;;;;;;;;;;;;;;;;;
0;;;;;;;;;;;;;;;;;;
"#";"[obj_slm_cr,Instances]";"#";"#";"#";"#";"#";"[obj_vase,Instances]";"#";"#";"#";"[obj_vase,Instances]";"#";"#";"#";"#";"#";"[obj_slm_cr,Instances]";"#"
"#";"#";"#";"#";"#";"#";"#";"[obj_vase,Instances]";"#";"#";"#";"[obj_vase,Instances]";"#";"#";"#";"#";"#";"#";"#"
"#";"#";"#";"#";"#";"#";"#";"[obj_rock,Instances]";"#";"#";"#";"[obj_rock,Instances]";"#";"#";"#";"#";"#";"#";"#"
"[obj_rock,Instances]";"#";"#";"#";"#";"#";"#";"[obj_rock,Instances]";"#";"#";"#";"[obj_rock,Instances]";"#";"#";"#";"#";"#";"#";"[obj_rock,Instances]"
"[obj_rock,Instances]";"[obj_rock,Instances]";"#";"#";"#";"#";"[obj_slm_cr,Instances]";"[obj_rock,Instances]";"#";"#";"#";"[obj_rock,Instances]";"[obj_slm_cr,Instances]";"#";"#";"#";"#";"[obj_rock,Instances]";"[obj_rock,Instances]"
2;;;;;;;;;;;;;;;;;;
"[obj_rock,Instances]";"[obj_crate,Instances]";"[obj_rock,Instances]";"[obj_vase,Instances]";"#";"#";"[obj_pit,BH]";"[obj_pit,BH]";"#";"#";"#";"[obj_pit,BH]";"[obj_pit,BH]";"[obj_rock,Instances]";"[obj_crate,Instances]";"[obj_rock,Instances]";"[obj_vase,Instances]";"#";"#"
"[obj_crate,Instances]";"[obj_rock,Instances]";"#";"#";"#";"#";"[obj_pit,BH]";"[obj_pit,BH]";"#";"#";"#";"[obj_pit,BH]";"[obj_pit,BH]";"[obj_rock,Instances]";"[obj_rock,Instances]";"#";"#";"#";"#"
"[obj_rock,Instances]";"[obj_rock,Instances]";"#";"#";"#";"#";"[obj_pit,BH]";"[obj_pit,BH]";"#";"#";"#";"[obj_pit,BH]";"[obj_pit,BH]";"[obj_rock,Instances]";"[obj_vase,Instances]";"#";"#";"#";"#"
"[obj_rock,Instances]";"[obj_vase,Instances]";"#";"#";"#";"#";"[obj_pit,BH]";"[obj_pit,BH]";"#";"#";"#";"[obj_pit,BH]";"[obj_pit,BH]";"#";"#";"#";"#";"#";"#"
"#";"#";"#";"#";"#";"#";"[obj_pit,BH]";"[obj_pit,BH]";"#";"#";"#";"[obj_pit,BH]";"[obj_pit,BH]";"#";"#";"#";"#";"#";"[obj_crate,Instances]"
"#";"#";"#";"#";"#";"#";"[obj_pit,BH]";"[obj_pit,BH]";"#";"#";"#";"[obj_pit,BH]";"[obj_pit,BH]";"#";"#";"#";"#";"#";"[obj_rock,Instances]"
"#";"#";"#";"#";"#";"[obj_rock,Instances]";"[obj_pit,BH]";"[obj_pit,BH]";"#";"#";"#";"[obj_pit,BH]";"[obj_pit,BH]";"#";"#";"#";"#";"[obj_crate,Instances]";"[obj_rock,Instances]"
"[obj_vase,Instances]";"#";"#";"[obj_vase,Instances]";"[obj_rock,Instances]";"[obj_rock,Instances]";"[obj_pit,BH]";"[obj_pit,BH]";"#";"#";"#";"[obj_pit,BH]";"[obj_pit,BH]";"#";"#";"[obj_vase,Instances]";"[obj_rock,Instances]";"[obj_rock,Instances]";"[obj_rock,Instances]"
"[obj_vase,Instances]";"#";"#";"[obj_rock,Instances]";"[obj_rock,Instances]";"[obj_rock,Instances]";"[obj_pit,BH]";"[obj_pit,BH]";"#";"#";"#";"[obj_pit,BH]";"[obj_pit,BH]";"#";"#";"[obj_rock,Instances]";"[obj_rock,Instances]";"[obj_rock,Instances]";"[obj_rock,Instances]"
3;;;;;;;;;;;;;;;;;;
"#";"#";"#";"#";"#";"#";"[obj_rock,Instances]";"[obj_rock,Instances]";"[obj_vase,Instances]";"#";"#";"#";"#";"#";"[obj_rock,Instances]";"[obj_rock,Instances]";"#";"[obj_vase,Instances]";"[obj_vase,Instances]"
"#";"[obj_bat,Instances]";"#";"[obj_rock,Instances]";"[obj_rock,Instances]";"#";"[obj_rock,Instances]";"[obj_rock,Instances]";"#";"#";"#";"[obj_rock,Instances]";"[obj_rock,Instances]";"#";"[obj_rock,Instances]";"[obj_rock,Instances]";"#";"[obj_bat,Instances]";"#"
"#";"#";"#";"[obj_rock,Instances]";"[obj_rock,Instances]";"#";"#";"#";"#";"#";"#";"[obj_rock,Instances]";"[obj_rock,Instances]";"#";"#";"#";"#";"#";"#"
"#";"[obj_bat,Instances]";"#";"#";"#";"#";"[obj_rock,Instances]";"[obj_rock,Instances]";"#";"#";"#";"#";"#";"#";"[obj_rock,Instances]";"[obj_rock,Instances]";"#";"[obj_bat,Instances]";"#"
"#";"#";"#";"[obj_rock,Instances]";"[obj_rock,Instances]";"#";"[obj_rock,Instances]";"[obj_rock,Instances]";"#";"#";"#";"[obj_rock,Instances]";"[obj_rock,Instances]";"#";"[obj_rock,Instances]";"[obj_rock,Instances]";"#";"#";"#"
"#";"[obj_bat,Instances]";"#";"[obj_rock,Instances]";"[obj_rock,Instances]";"#";"#";"#";"#";"#";"#";"[obj_rock,Instances]";"[obj_rock,Instances]";"#";"#";"#";"#";"[obj_bat,Instances]";"#"
"#";"#";"#";"#";"#";"#";"[obj_rock,Instances]";"[obj_rock,Instances]";"#";"#";"#";"#";"#";"#";"[obj_rock,Instances]";"[obj_rock,Instances]";"#";"#";"[obj_barrel,Instances]"
"[obj_barrel,Instances]";"[obj_bat,Instances]";"#";"[obj_rock,Instances]";"[obj_rock,Instances]";"#";"[obj_rock,Instances]";"[obj_rock,Instances]";"#";"#";"#";"[obj_rock,Instances]";"[obj_rock,Instances]";"#";"[obj_rock,Instances]";"[obj_rock,Instances]";"#";"[obj_bat,Instances]";"#"
"[obj_barrel,Instances]";"[obj_barrel,Instances]";"#";"[obj_rock,Instances]";"[obj_rock,Instances]";"[obj_vase,Instances]";"#";"#";"#";"#";"#";"[obj_rock,Instances]";"[obj_rock,Instances]";"#";"#";"#";"#";"#";"[obj_barrel,Instances]"
