4;;;;;;;;;;;;;;;;;;
0;;;;;;;;;;;;;;;;;;
"[obj_rock,Instances]";"#";"#";"#";"#";"#";"#";"#";"#";"#";"#";"#";"#";"#";"#";"#";"#";"#";"[obj_rock,Instances]"
"[obj_rock,Instances]";"[obj_rock,Instances]";"#";"#";"#";"#";"#";"#";"#";"#";"#";"#";"#";"#";"#";"#";"#";"[obj_rock,Instances]";"[obj_rock,Instances]"
2;;;;;;;;;;;;;;;;;;
"[obj_crate,Instances]";"[obj_crate,Instances]";"#";"#";"#";"#";"#";"#";"#";"#";"#";"#";"#";"#";"#";"#";"#";"[obj_crate,Instances]";"[obj_crate,Instances]"
"[obj_crate,Instances]";"#";"#";"#";"#";"#";"#";"#";"#";"#";"#";"#";"#";"#";"#";"#";"#";"#";"[obj_crate,Instances]"
"#";"#";"#";"#";"#";"#";"[obj_pit,BH]";"[obj_pit,BH]";"[obj_vase,Instances]";"[obj_vase,Instances]";"[obj_vase,Instances]";"[obj_pit,BH]";"[obj_pit,BH]";"#";"#";"#";"#";"#";"#"
"#";"#";"#";"#";"#";"#";"[obj_pit,BH]";"[obj_pit,BH]";"#";"#";"#";"[obj_pit,BH]";"[obj_pit,BH]";"#";"#";"#";"#";"#";"#"
"#";"#";"#";"#";"#";"[obj_bat,Instances]";"[obj_pit,BH]";"[obj_pit,BH]";"#";"[obj_hspider,Instances]";"#";"[obj_pit,BH]";"[obj_pit,BH]";"[obj_bat,Instances]";"#";"#";"#";"#";"#"
"#";"#";"#";"#";"#";"#";"[obj_pit,BH]";"[obj_pit,BH]";"#";"#";"#";"[obj_pit,BH]";"[obj_pit,BH]";"#";"#";"#";"#";"#";"#"
"#";"#";"#";"#";"#";"#";"[obj_pit,BH]";"[obj_pit,BH]";"[obj_vase,Instances]";"[obj_vase,Instances]";"[obj_vase,Instances]";"[obj_pit,BH]";"[obj_pit,BH]";"#";"#";"#";"#";"#";"#"
"[obj_crate,Instances]";"#";"#";"#";"#";"#";"#";"#";"#";"#";"#";"#";"#";"#";"#";"#";"#";"#";"[obj_crate,Instances]"
"[obj_crate,Instances]";"[obj_crate,Instances]";"#";"#";"#";"#";"#";"#";"#";"#";"#";"#";"#";"#";"#";"#";"#";"[obj_crate,Instances]";"[obj_crate,Instances]"
3;;;;;;;;;;;;;;;;;;
"[obj_psnt_body,Instances]";"#";"#";"[obj_rock,Instances]";"[obj_crate,Instances]";"[obj_crate,Instances]";"#";"[obj_vase,Instances]";"#";"#";"#";"[obj_vase,Instances]";"#";"[obj_crate,Instances]";"[obj_crate,Instances]";"[obj_rock,Instances]";"#";"#";"[obj_psnt_arch_body,Instances]"
"#";"#";"#";"#";"#";"#";"#";"#";"#";"#";"#";"#";"#";"#";"#";"#";"#";"#";"#"
"[obj_rock,Instances]";"[obj_rock,Instances]";"[obj_rock,Instances]";"[obj_rock,Instances]";"#";"#";"#";"#";"#";"#";"#";"#";"#";"#";"#";"[obj_rock,Instances]";"[obj_rock,Instances]";"[obj_rock,Instances]";"[obj_rock,Instances]"
"#";"#";"[obj_crate,Instances]";"[obj_crate,Instances]";"#";"#";"#";"#";"#";"#";"#";"#";"#";"#";"#";"[obj_crate,Instances]";"#";"#";"#"
"#";"#";"#";"#";"#";"#";"#";"#";"#";"#";"#";"#";"#";"#";"#";"#";"#";"#";"#"
"[obj_vase,Instances]";"#";"#";"#";"#";"#";"#";"#";"#";"#";"#";"#";"#";"#";"#";"#";"#";"#";"[obj_vase,Instances]"
"[obj_rock,Instances]";"[obj_rock,Instances]";"[obj_rock,Instances]";"[obj_rock,Instances]";"#";"[obj_crate,Instances]";"#";"#";"#";"#";"#";"#";"#";"#";"#";"[obj_rock,Instances]";"[obj_rock,Instances]";"[obj_rock,Instances]";"[obj_rock,Instances]"
"#";"#";"#";"#";"#";"#";"#";"#";"#";"#";"#";"#";"#";"#";"#";"#";"#";"#";"#"
"[obj_psnt_arch_body,Instances]";"#";"#";"[obj_rock,Instances]";"[obj_vase,Instances]";"#";"#";"[obj_vase,Instances]";"#";"#";"#";"[obj_vase,Instances]";"#";"#";"[obj_crate,Instances]";"[obj_rock,Instances]";"#";"#";"[obj_psnt_body,Instances]"
4;;;;;;;;;;;;;;;;;;
"#";"#";"#";"#";"#";"#";"#";"#";"#";"#";"#";"#";"#";"#";"#";"#";"#";"#";"#"
"#";"#";"#";"#";"#";"#";"#";"#";"#";"#";"#";"#";"#";"#";"#";"#";"#";"#";"#"
"#";"#";"#";"#";"#";"#";"#";"#";"#";"#";"#";"#";"#";"#";"#";"#";"#";"#";"#"
"#";"#";"#";"#";"#";"#";"#";"#";"#";"#";"#";"#";"#";"#";"#";"#";"#";"#";"#"
"#";"#";"#";"#";"#";"#";"#";"#";"#";"#";"#";"#";"#";"#";"#";"#";"#";"#";"#"
"#";"#";"#";"#";"#";"#";"#";"#";"#";"#";"#";"#";"#";"#";"#";"#";"#";"#";"#"
"#";"#";"#";"#";"#";"#";"#";"#";"#";"#";"#";"#";"#";"#";"#";"#";"#";"#";"#"
"#";"#";"#";"#";"#";"#";"#";"#";"#";"#";"#";"#";"#";"#";"#";"#";"#";"#";"#"
"#";"#";"#";"#";"#";"#";"#";"#";"#";"#";"#";"#";"#";"#";"#";"#";"#";"#";"#"
