3;;;;;;;;;;;;;;;;;;
0;;;;;;;;;;;;;;;;;;
"[obj_rock,Instances]";"#";"#";"#";"#";"#";"[obj_bat,Instances]";"#";"#";"[obj_psnt_arch_body,Instances]";"#";"[obj_bat,Instances]";"[obj_vase,Instances]";"[obj_rock,Instances]";"[obj_pit,BH]";"[obj_pit,BH]";"[obj_pit,BH]";"[obj_pit,BH]";"[obj_pit,BH]"
"#";"#";"#";"#";"#";"#";"#";"#";"#";"#";"#";"[obj_rock,Instances]";"[obj_rock,Instances]";"[obj_pit,BH]";"[obj_pit,BH]";"[obj_pit,BH]";"[obj_pit,BH]";"[obj_pit,BH]";"[obj_pit,BH]"
"#";"#";"#";"#";"[obj_crate,Instances]";"#";"#";"#";"#";"[obj_bat,Instances]";"#";"[obj_rock,Instances]";"[obj_pit,BH]";"[obj_pit,BH]";"[obj_pit,BH]";"[obj_pit,BH]";"[obj_pit,BH]";"[obj_pit,BH]";"[obj_pit,BH]"
"[obj_pit,BH]";"[obj_pit,BH]";"[obj_pit,BH]";"[obj_pit,BH]";"[obj_pit,BH]";"[obj_crate,Instances]";"[obj_barrel,Instances]";"#";"#";"#";"#";"[obj_rock,Instances]";"[obj_pit,BH]";"[obj_pit,BH]";"[obj_pit,BH]";"[obj_pit,BH]";"[obj_pit,BH]";"[obj_pit,BH]";"[obj_pit,BH]"
"[obj_pit,BH]";"[obj_pit,BH]";"[obj_pit,BH]";"[obj_pit,BH]";"[obj_pit,BH]";"[obj_pit,BH]";"[obj_pit,BH]";"[obj_barrel,Instances]";"#";"#";"#";"[obj_pit,BH]";"[obj_pit,BH]";"[obj_pit,BH]";"[obj_pit,BH]";"[obj_pit,BH]";"[obj_pit,BH]";"[obj_pit,BH]";"[obj_pit,BH]"
"[obj_pit,BH]";"[obj_pit,BH]";"[obj_pit,BH]";"[obj_pit,BH]";"[obj_pit,BH]";"[obj_pit,BH]";"[obj_pit,BH]";"[obj_barrel,Instances]";"#";"#";"#";"[obj_pit,BH]";"[obj_pit,BH]";"[obj_pit,BH]";"[obj_pit,BH]";"[obj_pit,BH]";"[obj_pit,BH]";"[obj_pit,BH]";"[obj_pit,BH]"
3;;;;;;;;;;;;;;;;;;
"[obj_barrel,Instances]";"[obj_barrel,Instances]";"#";"#";"#";"#";"#";"#";"#";"#";"#";"#";"#";"#";"#";"#";"#";"#";"#"
"[obj_crate,Instances]";"#";"#";"#";"[obj_rock,Instances]";"[obj_rock,Instances]";"[obj_rock,Instances]";"[obj_rock,Instances]";"[obj_rock,Instances]";"#";"#";"#";"#";"#";"#";"#";"[obj_psnt_arch_body,Instances]";"#";"[obj_chest,Instances]"
"[obj_psnt_arch_body,Instances]";"#";"#";"#";"#";"#";"#";"#";"#";"[obj_rock,Instances]";"[obj_rock,Instances]";"[obj_rock,Instances]";"[obj_rock,Instances]";"[obj_rock,Instances]";"#";"#";"#";"#";"#"
"[obj_rock,Instances]";"[obj_rock,Instances]";"[obj_rock,Instances]";"[obj_rock,Instances]";"#";"#";"#";"#";"#";"[obj_bat,Instances]";"#";"#";"#";"#";"[obj_rock,Instances]";"[obj_rock,Instances]";"[obj_rock,Instances]";"[obj_rock,Instances]";"[obj_rock,Instances]"
"#";"#";"#";"#";"[obj_rock,Instances]";"[obj_rock,Instances]";"[obj_rock,Instances]";"[obj_rock,Instances]";"[obj_rock,Instances]";"#";"#";"#";"#";"#";"#";"#";"#";"#";"#"
"#";"#";"#";"#";"#";"#";"#";"#";"#";"[obj_rock,Instances]";"[obj_rock,Instances]";"[obj_rock,Instances]";"[obj_rock,Instances]";"[obj_rock,Instances]";"#";"#";"#";"#";"#"
"[obj_rock,Instances]";"[obj_rock,Instances]";"[obj_rock,Instances]";"[obj_rock,Instances]";"#";"#";"#";"#";"#";"#";"#";"#";"#";"#";"[obj_rock,Instances]";"[obj_rock,Instances]";"#";"#";"#"
"[obj_crate,Instances]";"[obj_vase,Instances]";"[obj_crate,Instances]";"[obj_crate,Instances]";"[obj_rock,Instances]";"#";"#";"#";"#";"#";"#";"#";"#";"#";"#";"#";"#";"#";"[obj_barrel,Instances]"
"[obj_crate,Instances]";"[obj_crate,Instances]";"[obj_crate,Instances]";"[obj_vase,Instances]";"[obj_crate,Instances]";"[obj_rock,Instances]";"[obj_rock,Instances]";"[obj_rock,Instances]";"[obj_rock,Instances]";"#";"#";"#";"#";"#";"#";"#";"[obj_psnt_body,Instances]";"[obj_barrel,Instances]";"[obj_barrel,Instances]"
